Period_1,Period_2,Period_3,Period_4,Period_5,Period_6,Period_7,Period_8,Period_9,Period_10,Period_11,Period_12,Period_13,Period_14,Period_15,Period_16
73,258,40,0,108.5,172,413,215,38,179.5,16,259.5,18,464.34,44,38
31.5,0,271,0,213.2,72.8,48,53,99.5,41.5,50,40,634.45,485,299,0
66.5,49,3,0,0,0,0,0,22.5,229.5,237,333.5,369.5,475,196,366
,,,,,162.5,177.6,184.4,100,231,22.5,80.8,968,199.5,235,0
,,,,,,,,72,66,24,193,626.5,240,707,435
15,25,79.5,0,88.5,5,64,314,61,333.25,118,109.3,208.1,150.8,796.25,0
,,,,,,,160,54,232,107,290,424,365,522.05,214.5
600,680,42.5,0,7.5,500,37.5,0,0,250,0,0,0,216.5,35,0
155,0,30,0,0,65,0,15,339,433.8,174.2,5,280.5,699,114,60
8,137.7,85.5,0,332.18,34,203,255,0,270.5,442.5,47.5,12,455,79,10
,,,,,,,,,,12,523.5,1268.78,534.13,40.5,0
20,15,54,0,49,52.5,30,68,362,0,4.5,25,179.37,325.53,88.91,1105.49
0,231.3,125,0,89,34,206,207,5,120.2,10,367,129.3,335.06,61,467.9
688.5,480.76,226,0,115,109,120,0,333.1,259.2,0,10,40,0,39,0
692,87,354.58,0,203.91,40,120,372,106,159,6,169,112,0,0,0
95.5,178.5,60,0,862,68.5,256.5,79.5,209,73,61,237.5,16,50,176,0
40,50,260,0,429,62,95,80,130,270.3,52,84,156,423.67,190,138
58.5,36.5,117,0,119.5,69,210,164,173.5,195,122.5,276,244,334.5,64,277.5
0,443.1,107,0,299,53.5,210,118.5,276,73.5,74.5,313.5,317.5,62,324.5,-208.5
0,62.5,12,0,0,65,136.5,99,351,72.5,143.5,138.5,201.5,310.35,0,872.8
185,263.5,268,0,5,349,71.1,13,49,329,15,88,105,416.5,219.5,89
,,,,,,,,,,,,,2095.23,157.3,245.25
20,224,134.5,0,234,172.5,80,169,53.5,308.5,31,126,35,718.95,122.4,77.1
,,,,,,,,,,4.5,310.5,366.6,345.07,896.1,592.76
,,,,,,,,492.2,474.3,383,517.4,54,143.83,104,350.98
,,,,,,191,538,198,107.5,231.5,739,341,30,51,140.95
21,5,8,0,0,5.5,0,221.5,604,139,205,139,577,405,240,0
,,,,,,0,0,168,109,11,953,285.7,536,325.95,183
,,,,,,,,,,,861.5,23,517.5,89,1084.45
123.5,224.5,130,0,418,73.5,452.6,397,0,454,71.4,134.5,70,21,10,0
41,110,207,0,401,-124.5,152,123.7,81,131,40,106,357.5,143,829.94,-11.99
,189,30,0,229,106,198.2,75,86,278,105.5,370,261,241.5,424,6
305,140,156.5,0,127.5,189,165.5,10,31,519.36,131,10,365.5,261,104.5,87.5
,,,,,,,,,708,115,510,176,442.5,176,478.95
91,55,352,0,597.01,70,373,140,39,207,15,299.5,226,36,92,26
10,59,84,0,20,149.5,45,148,25,30,96.5,75.5,95.75,147.5,1504.75,151.99
,,,,,,,,,,,,1361.11,1101.85,0,191.25
95,10,110,0,70,10,495,66,121,728,41,20.5,238,30,574.95,48
85,55,65,0,182.1,546,60,196.5,129.5,225.8,118,104,187,149.75,435.75,122
303,80,224,0,126,37,345,85,347,74,29,158,187.5,85,149,437.99
,,,,,,,,,,,566.8,260.9,262.5,727,851.7
469.5,45.5,32,0,583,20,165,212,202,362.16,21,35,90,419.71,18,6
107.5,238.5,161,0,200,423.5,353.5,142.5,162,266.5,69.5,79.7,133.49,220.97,68.25,56.25
415,301.1,93,0,77,226,374.2,13,284,258,4,12,165.5,9,391.95,63.5
10,5,10,0,10,89,742,20,30,315,126,163,233.5,52,616.95,271.95
67.5,142,144,0,223,34,62.5,30,101,85.2,232,363.5,922,62,32,195
,,,,,,,,22.5,269,59,182.6,1138.42,755.33,108,163.75
323,536,205,0,478,175,250,40,701.6,0,0,0,0,0,0,0
0,319.2,110,0,0,0,1719.72,0,135,40,0,216,59,10,70,38
89,190,78,0,143,496,79.6,41,134,257.5,18,580.5,153,304,90,82
228,186.5,158,0,247.5,13,289.6,180,235.3,226,195,334,165,83,205.3,0
99,135.5,5,0,190,79,52.5,10,60,47.5,12,161,352.5,175.2,1121.85,252
0,0,0,0,0,159,50,10,249,198.9,50.5,407,597.05,49,45,939.99
351.65,258,192.5,0,500,132,254,206.5,268.5,80.5,22.5,134.3,49.8,92.2,131.4,100.6
25,70,943,0,55,151,408.7,421.78,22,250,12,410.17,5,5,11,5
0,74,0,0,234.1,170,500,440,182,90,0,385,171.75,131,369.5,52
326,74.5,83.5,0,17,47,115,264,385.5,21.5,0,40,0,1246.79,186.5,0
,,,0,0,15,45.6,5,90,525.44,50,80,112.3,338.66,618.15,929.1
36,126,0,0,0,5,0,0,16,2036,101.39,107.69,229.88,83.58,6,80.3
136,54,182,0,71,48.5,54.5,142,71,134.5,40.5,368.5,786,299,339,126
288,151,35.5,0,47,-37,63,425.5,164.5,294,213,534.5,639.75,-261,174.6,133.75
9,992.25,0,0,653.5,100.5,0,0,0,192.5,5,390,0,519.5,0,4.5
0,30,0,0,0,0,0,0,70,2774,0,0,29,0,0,0
43,152,269,0,334.9,640,30,40,311,228,62.5,48,74,85,299,321.75
5,615,5,0,73.5,49,7.5,904.5,180,40,10,0,0,580.1,0,492
65,115,102,0,271,142.92,310.15,120,323.08,67.5,19.5,91,172.66,255.5,764.57,171
55,61,15,0,194,247.5,0,16,53,2208,101.5,46,0,0,0,0
0,0,15,0,6,0,0,42,0,0,0,5,20,2890.94,20,0
,,,,,,,,2958.7,47.5,0,0,0,6,0,0
,,,0,70,749,362,0,0,438.5,90,194,581,449,78,12
179,1772,147,0,386.58,0,0,0,447,0,0,0,98.5,0,0,0
63,355,68,0,75,319.5,183,82,1066.4,26,191,50,141,120,97,200
0,0,488,0,0,14,0,0,40.6,0,0,0,0,0,844,1660
157,0,0,0,20,350,65,95,30,30,75,525,301,445,735,219
125,50,77,0,895.1,180,330,53.6,87,34,6.5,39.5,70,252.9,274.75,577
636,1314.7,0,0,0,540,0,40,0,0,0,0,0,0,538.1,0
,,,,,0,39,27,144,582.2,117,233.5,108.3,989,277,569.85
349.1,202.46,196,0,98,221.3,458,171,519.5,436.55,10,20,15,21,119.95,249.5
94.5,13,278,0,517,212.5,12,5,868.5,240,86.7,229,177.9,78,168,113.99
659,415,0,0,182,861,33,219,0,220.2,75,83.5,190,133,51,0
43,164.25,102.5,0,0,0,175,5,10,0,0,0,2640,32.95,0,0
,,,,,,,,,,37,589,507.25,74.5,451.99,1526.49
0,10,1035,0,57,455,252,230,347.4,389,40,3,225,47.5,32.75,62.6
,,,,100,0,0,61,68,92.5,143,421.5,187.5,1170,434.55,513.4
,,,0,510,595,879,303.5,285.5,607,36.5,0,0,0,0,0
355.5,3,0,0,8.5,0,43,312.2,0,192.7,25,154,316.95,1214.25,462.46,138
10.5,215,219.5,0,205,424.5,235,0,150,300,71.5,352.3,278.45,140.5,185.5,444.25
,,,,,,,,409.85,179,225,283,456.49,933,107.75,664.5
,,,,719.6,281,152.5,110,269,762.5,300,10,299.75,177,113,93.75
95,130,102,0,135,59,259,208.28,1959,42,79.5,47,62,72,6,50
374.15,252,409.5,0,248,53,261.2,938.6,51,175,74,66,213.75,56,79,55
254,116,43,0,90,27,241,72,218,519.6,125.5,153,279,245,645,311
131.5,23,125,0,0,84,503.5,60,76,62.5,44,307,630,131,758.25,406
,,,,,,35,203,1492,928,12,151,280.16,42,168,52.5
260,430,85,0,739.1,70.4,5,67.5,398,115,32,460.5,85,321.1,124,173
78,126,237,0,160.3,164.4,384.2,75,255.5,257,11,154.5,120,301.5,901.25,142.5
154,144,85,0,109,0,0,40,59.5,230,170,330,349,1248.39,299,155
0,628,209,0,148.5,254,197,179,106,238,347.5,238,271.5,357,195.7,5
,,,,,,,,,,,,,814.05,60,2502
30,580,99,0,0,0,809,0,1819,0,0,5,36,0,5,6
0,50,0,0,0,50,10,0,0,2158,764,0,12,0,348.61,0
470,477.2,17,0,423.1,249,853,85,87,293.5,45,22.5,144,67.5,61.5,104.5
7.5,67.5,195,0,276,169.5,448.5,363,390.5,265.5,242,188.5,313.75,161.75,188,135
198.5,102.5,57,0,151,70,41,12,215.5,215,99.5,239.5,1572.8,162,177.5,100
0,0,5,0,110,75,343.56,5,155,12,142,102,355.4,113.5,1997.44,6
111.5,123.5,265,0,436,130,253.5,259,63,427,79,452.5,149,368.2,86,220.5
,,,,,,,0,224,173,379,517,309,1283.95,542,0
109,796,25,0,0,15,25,5,187,73,44,623.98,467.95,143,96,921.91
279.3,265.7,290.98,0,84,417.2,274,38,489,214.7,30,261.2,470.95,47.5,381,0
45,677,42,0,75,281.4,241.6,92,57,673.66,457.55,10,428,80,146,245.99
115,40,982,0,731,0,71,399.5,82.5,90.5,333.5,316,104,62.29,82.5,153.85
40,31,599,0,0,0,200,180,0,0,6,92.5,1447,40,636,314.95
238,140,99,0,84,89,70,40,72,632,100,199.5,347.5,164.25,1159.95,169
306,590,106,0,211,299,433,50,57,422,41,288,668.95,35,64,42
120,75,37.5,0,107.5,202.5,20,70,98.5,234.5,6,36,2057,140,33,386
108,409.5,0,0,0,1154.4,274,190,228,75,0,0,0,643,426.49,117.25
129.5,270.4,0,0,38,566.1,0,187,73.5,173.9,30.5,60.5,306,108.5,862.27,823.74
,,,,,,,,110,26.5,12,0,158.5,18,258.5,3054.92
,,,,,,,,368.5,190.5,20,478,213.75,472.81,1039.56,893.44
95,5,55,0,20,10,20,30,48,15,35,142,52,1166,1861.65,134
,,60,0,339.1,289,493,229,234,243.3,93,290.5,180,254,409.5,581.95
593.5,0,319,0,175,69.5,114,309,281.5,537,58,344,103.8,162,533.63,107
,,,,,,,,,,,,375.45,2392.5,815.44,152.95
526.5,219,178.5,0,121,166,253,107.5,289,185.5,184,276.5,347,186,473,263
714.5,-138,410,0,277.5,239,643.2,58.5,545.5,363.65,172.5,37,342.5,92.5,45.25,8
34.5,374,45,0,419.5,150.5,332.5,726.9,122.5,356,133.5,225,379.5,143,174,231.95
33.15,40,0,0,50,455,540,135,610,135,428,174,506,129,595,30
3,8,124,0,228.8,61,2396,0,36,269.5,26,187.5,95,80,271,94
,,45,0,248.5,45,249.5,132.5,140,184.5,34,89,1513.2,558,521.99,125.6
172.07,437.8,84.9,0,430.9,800.19,2,0,34.95,241.58,28,526.3,4.16,389.68,270.03,465.51
75,29,5,0,99.5,30,2177,409,115,171.5,25,68,374.3,15,139,174.5
315,207.8,208,0,247.2,316,486,578.4,378,49,58,99,37,250.5,331.25,367.95
99.5,164,522,0,381,306,323.5,237,324.5,349.5,44,145,379,226,301,144
0,0,1464.4,0,676,45,300.5,157.5,154,389,75.5,7.5,138,218.5,94,246
547,268,210,0,338,71,151,212.64,164,147,183,11,12,0,1713.99,21
686.65,6,1388.6,0,649,213.4,231,44,307,0,55,30,195.5,20,10,220.5
20,20,25,0,52,27,184.8,78.6,708.6,41,18,117.6,-40,839,1103.99,867
40,1901.7,0,0,87,532.15,494,75,581,358.5,6,0,0,0,0,0
,,,,,,1521.9,326.6,400.7,442.3,50,151,177,339.95,334.5,369.95
,,,,,78,134.1,270,96.5,192.3,122.5,333,197.5,2446.8,92.8,157.8
680,196.5,542,0,187.1,204,237,312,274,139.5,16.5,0,623.5,351.5,65,301.5
393.3,409.6,135,0,637.8,211,431.8,981.4,232.2,262.55,40,0,102.5,123.5,5,182
,,,,,,,,,,,,,528.4,1214.4,2408
210,624,649.3,0,282.1,265.36,110,507,352.3,294.2,14,62,189.75,226.75,360.49,18
,0,252.18,0,20,117,2118.54,0,0,12,0,125.75,966.5,196.96,11,346.95
6,282.5,0,0,56,9,0,0,34.5,2494.26,0,13,1268.76,12.3,0,23.75
271,278.1,69,0,30,214,1751,433.5,109.5,106,4,147.5,293.75,180.75,86,230.2
239,17,349.3,0,25,65,140,39,159,0,15.5,235,189,1755.73,554,425.95
0,120,16,0,0,2542.7,967,0,0,485,0,91,6,0,0,0
129,140,164,0,375.5,118,387,136.5,53,110,83,376,1026,792,234,110
1103.3,416.5,196.5,0,490.5,311,11.5,257.5,235.5,223,0,34,31,235,372.75,368
420,3459,110,0,0,0,5,171.4,40,90,0,0,0,0,0,0
,,,,,,,,,,,,,639.04,241.55,3420.78
436,702,330,0,534.6,607.5,350,80,221,148,0,0,172,36,66,637
,,,,,,274.5,33,181,171.5,17,220.5,126.7,2305.03,641.95,349.25
37,520.5,54.5,0,236.94,373.5,107.5,99.5,138,159,0,338,920.7,270.6,716.5,354
0,101,594,0,35,146.4,59,1818,46,463.5,68,243,341,213,148,65
0,0,0,0,62,0,0,0,96,10,199,6,107,3733.9,137.5,0
196.5,102,372,0,301.5,347.5,403,179,321.5,168.5,44,507.5,256,587.5,341.6,230
148,109,249.9,0,12,709,1795.6,109,60,10,41,194.5,312.5,176.5,349,109
20,48,2,0,0,5,137,638,397,210,685,919,425,765,154,0
150,344,279,0,185,1199.8,140,115,78,350.4,12,867,42,244,360,54
554.2,1347,193,0,273,398,590,248,231,258.5,153,99.5,101,0,0,0
369.5,187.5,186,0,507.5,70,388,55,741.5,162.5,29,241.5,247.7,840.65,194.75,231.95
0,4,5,0,16,0,448.6,9,179,307,14,2505,111,331,5,559
172,20,125,0,140,15,65,232.5,46,88,112.5,111,59,222.5,61.75,3031.6
57,340,302,0,389,585.2,305,101.1,169,480.1,402.5,291,638,214.5,203.75,25
,,,,,570.5,215.5,0,0,0,0,0,3472.89,249.5,0,0
134,154,362,0,2087.3,0,202,193,516.5,201,199.5,31,121,259.5,9,55.5
168.5,324.7,13,0,184.8,257,297.4,494.6,280,282.6,74.5,282,45,1529.5,290,5
195.5,173,945.5,0,376,52.5,147.6,130,573,177.5,26.5,191,92,367,520,603
378,393,60,0,234,85,50,6,0,0,5,30,650.95,169,2570.9,0
364,418,503,0,531,341,767,100,178.5,495.2,3,87,245,46,521.95,47
0,0,0,0,0,285,111,1072,416,2188.7,192.5,74.5,319.5,6,5,24
350,1746,120,0,607.4,156.5,828.5,0,18,0,78,460,52,108,22,155
,,,,,,,,,,,,,520.19,737.35,3479.9
9,30,33.5,0,19.5,3098.74,173.6,389.46,13,371,126.5,55.5,68,111.5,23.5,216.8
1149.75,469,318,0,309,4,750.5,484.5,380,226.5,256,50,214,50,78,3
236,396,214,0,654.5,850,365,309,93,228,82,250.5,242,197,291,337
381.65,234,132,0,454,334.5,809.5,157,355,222,36,486,296,405.95,233,212
227.5,986,255.17,0,978,125,253,295,494,318.6,144.5,173,187.95,67,86.75,189
0,2215.8,0,0,0,1440,17,22,0,29,28,12,0,1071,-670,633.5
10,106,344,0,492.5,554,558,90,74,839.2,113,231,281,381,615,120.5
86,127,327,0,200,234,1688.6,443,264.6,141,20,137,193.75,68,393,489.95
0,154,564.5,0,26,741.5,358.5,0,570.5,690,930,115,186,153.95,312,15
405,709.5,338.5,0,454.1,606.68,437,12.5,84,261,74.5,348,191,516.8,262,128
332,5,235,0,42,48,253,63,461,149,74,623,2005.24,47,409,94
30,72,346,0,164,99,1512.62,183,31,68.5,527,270,285.3,530.46,241,507.99
413.15,150,50,0,604,219,72,25,94.5,2788.5,50,54,145.25,80,117.9,46
,,,,,199,252.5,175.5,79,193.5,8.5,2788.48,220.7,55,898.5,38.75
40,0,375,0,32.5,156.5,189,-15,443,480,127.5,773.5,661.5,576,600,480
445,210.2,652.1,0,539.5,377.5,490,113.5,2,0,187.5,361,1483.8,0,52.5,5
,,45,0,74,2796,995,40,59,54,18,36,18,714.5,48,30
,,,,,,,,832.5,1176,1144.5,964.5,344.05,95,314.2,57
2822,141,247.4,0,387,2,4,0,0,269.7,24,102,28.25,59.5,481.95,468.45
0,0,0,0,130,238.4,197.8,109,85,275.4,0,3807.5,88.95,126.5,0,0
25,20,42,0,35,15,25,36,42,48,278,6,18,2013,2479.73,0
,,,,,,,,,70,0,0,3692.72,701.94,539,119.5
82,161.5,275.9,0,32,478,1433,92.5,5,317,12,884,681.5,121,535,45.5
664,513,592,0,645.5,549,35,100,18.5,530.5,57,266,508.6,218,356.45,111
300,478,499.58,0,798.5,708.5,150.5,329,206.5,840.5,13,493.5,41,146.45,86,107
625.36,243.4,247.4,0,672.41,114.8,732.2,122,240.62,575.95,164.62,190.66,354.38,488.39,345.74,143.36
303,264.6,119,0,633.5,119,89,1888.6,45,0,209,230,589,498,182,140
311.65,959.1,205.4,0,65,2619,48.6,228,0,83.3,60,252.5,152,119.5,135,76
114,27.5,5,0,197,100,397,55,103,0,0,0,188,60.95,1817.99,2254.09
45,75.5,159,0,274.4,42,710,63,99.5,100,57,657.5,461.5,144,2173,284
98,554.2,276.1,0,2523.5,266.5,481,62.5,0,404.5,0,53,0,0,232.5,448.95
1860.6,403.25,171,0,132,435,580,185,110,99.5,64,232,564,184,310,75
384,90,853,0,40,218,40,159,89,135,35,727,0,227,25,2398.45
,,,0,255,249,272.5,405,94,290,0,147.8,906.05,358.25,520,1926.5
415,26,20,0,30,8,227.5,25,2047,1653.15,18,409,304.75,72,24,169
-8,6,-3,0,0,6,5,29,16,79,15,10,56,25,302.25,4917.49
569,808.5,40,0,485.4,109,1188,280.5,144,449.7,173,408,471,-111,329,131
13,918,111,0,50,127,52,84,47,3291.42,163.5,138,120.5,314,58.8,15
,,,,,,,,,,,,,,,5539.17
25,118,59,0,49,48,3877,65,31,30,21.5,438,40,47,500.98,191
238,25,0,0,28,90,0,180,0,36,10,3465,772,614.6,10,75
602,159.5,544.5,0,485.5,193.5,891.5,137,285,271.5,63,379,436.5,377.45,247.5,482
322.5,164.1,202,0,164.5,172.5,270.2,105,459.5,502.3,190.5,818,134.8,878,708,500
,,,,,,584.6,303.9,89,19.5,11.5,530.5,110,2023,1218.5,703
1146.07,955,150.66,0,71,50,83.37,59,315,114,0,155.5,249,1191,556.45,509
610,558,185,0,69,1090,572,44,76,139.8,119,81,394,729.95,828,136.45
178.5,265,3165.1,0,220,5,280.5,160,337.8,119,134,27,132,141,404,77.8
91.5,151.5,121.22,0,52,69,124.5,144,356.5,80,38,975,2927,275,80,174
236.5,151,651,0,169,38.5,245.5,0,31.5,174.5,295.5,406.5,2511,171,380.95,211.5
0,0,0,0,0,25,225,158,309.5,96.3,0,125.5,3094,1634.73,12,0
53,488,245,0,398,413.5,126,83.5,539,660,85.5,328.5,316.55,458.5,942.2,570.5
290,198.5,732,0,61.5,554.9,343.2,552,157.9,859.88,46,264.5,784,554,311.75,3
0,0,497.5,0,0,109.5,473.5,0,0,2532.5,389,762.5,342.5,661.5,0,4.5
32,360,705,0,410,899,295.2,342,140,162.5,20,171,527.05,85,1107.5,519
0,40,215,0,3305.6,972,407,2,151,296,6,120,0,3,246.4,12
333,373.5,1033.6,0,626,304,371,0,40,222.5,19.5,130.45,635,1217,415.41,60
0,21,10.5,0,432.65,150,935.61,38.5,144.5,160.5,109,539.6,604.5,116.5,2374.85,156
629.65,810.8,0,0,228.5,664,602.5,109.2,405.5,299.5,45,0,1024,905,36,40
563,608.1,20,0,965.1,482.5,15,428.2,148,198,371,147.5,1008.8,202.95,719.3,77.95
,,,,,,,,,6028.2,0,0,0,0,0,0
339,679,85,0,585,491.9,699,0,405,266,284,198.5,716.5,731.45,570.3,0
250,181,0,0,79,39,40,109.5,85,40,189,326,180,44.95,2740.96,1769.94
1139,325,466,0,214,531.5,642.5,331.5,341,307.5,131,509.5,536.25,169,94.85,402.7
313.5,23,176,0,64,118.5,598,83,321.5,224.5,158,200,2869.73,131,727.45,137
336,174,270,0,405,117,620.1,172,293.5,578.8,288.5,488.5,663.1,329.75,544.2,891.5
29,9,0,0,310.5,894.3,2.5,0,286.8,332,0,209,87.5,2467.45,34.5,1525
,,,,,102.5,1084,91,288,241.2,28,103,109.5,1521,1972.91,683.5
747,437.5,1230.5,0,117.5,547,90,27.5,501.3,2265.3,0,49.3,36.5,0,46,150
15,117.5,299,0,110,4721,65,30,91.3,158,18,191,261.5,86.75,71.95,60
54.5,29,137.98,0,301.5,449.3,393.1,362.5,290.9,1161.55,294.5,485.8,260,468.5,476.68,1189
388,98.25,793,0,219,762.1,1229.2,47,435.5,142,173,753,590.2,82,213.75,521.9
113,107.5,238,0,194.5,44,439,320,2759,110.5,605,1014.8,83,115,67.5,267.3
55,381,108.5,0,287.5,77.5,160.6,5,75,91.5,40,89,807.5,80,227,4042
264,74,50,0,30,414.3,380,50,4595,137.3,45,117,220.5,56,82,35
78,239,375,0,675,161,236,144,106,159.3,3212.91,700.99,206,130,105.99,89
,,177.4,0,1000,196,136,70,2608,180.3,210.2,1367.99,35.75,379,227,82
11,223,73.5,0,0,135.4,135,462.5,1531,941.9,139.5,1065.8,475.3,106.6,381.85,1012.95
454.3,836.5,3785.96,0,140,22,164,35,20.5,29,0,795,112.75,15,85.5,216
255,610.6,327.5,0,1337.6,148,212,40,745.5,877.1,404,730.5,413.8,249.95,308,173.95
,,,,,,,668,362,2259.9,123.5,680,572,832.15,1099,328
294,113,433.5,0,0,860.5,4.5,370.5,238,1058.9,130,53.5,230.8,132.8,3155.95,102
54,36.5,28.5,0,629,954.4,652.3,44,716.4,975.5,237.5,1707,234.8,265.9,47,604.25
130,134.5,473,0,60,210,298,331,3235,131,44,1116,660,210.95,99,102
313,210,524,0,466,29,934,284,415.5,208,486,659,657.95,495,1469.98,262.99
654.1,482,650.25,0,4181.5,144,25,35,164,305,39,218.5,280.5,198.46,47.95,12
0,287,7.5,0,0,0,0,0,0,0,0,961,1179.6,1932.04,2371.99,706.44
104,210.75,431,0,3556,201,1017.6,175,88,18,425.2,55,71.95,448.49,685,13.5
0,0,0,0,259,629,1305,1533.5,890.5,1212.5,526,29.5,744,524.75,0,0
0,3546.2,30,0,0,0,175,25.5,169,101,0,188.5,1232.9,419.65,191.9,1579.99
142.5,762.5,0,0,0,596,30.5,0,0,327,0,2188.5,11,1161.5,1028.5,1532.1
96.75,147.45,55.1,0,357.73,1982.68,316.8,528.95,3815.22,440.8,0,6,-6,0,37.5,5
509.15,467.2,655,0,3507.1,89.5,228.5,71,391,313.5,67,623.5,161,171,324.75,242.85
400.5,101,316,0,183,373,2433,178.5,62,214.5,52.5,623.5,116,103,152.95,2650
479,135,6,0,51,276,147,30,97.3,135,756,973.5,1552.9,735.49,1139.5,1522.5
1184.95,198,812,0,1352.85,346,597.2,197.2,448,174,245,293.5,284,1065,253.85,910.9
368,594,332,0,84,516.4,490,265.5,250.5,243,485,1199.5,875.75,987,1027,875
877.5,435,603,0,353,556.5,773.5,0,346,1097,375.5,34,0,1474.45,1753.9,175.3
,,,,,,,,,,,,346.5,4147.9,1267.36,3160.95
772,1148,755,0,609,935,351,610,250,750,225,683.2,348,244.5,538,724
267.5,120,331.5,0,366.9,552,245.5,750,493.5,427.5,2790,624,633.25,382.13,847.5,302.5
137,236.5,289,0,1050,197.5,531,168,314,609.5,82.5,3410.5,153.75,1378.15,594.75,41
221.5,412.5,895,0,290.5,166.8,86,417,1134.9,198,181,307,3058,394.75,598,896.99
130,504,82,0,2095.8,208,114,66,74,72,42,78,489,153,5444.39,-248.95
387.15,165.5,215,0,177,330,5228.6,730,173.5,1118.43,33.5,742.4,344.5,185,170,195
462.5,594,310.5,0,1087.5,1014.5,217.5,224,618.5,1242,195.5,1061.8,1441.4,950.55,236.4,605.5
874.8,500,506,0,1469.99,647.5,1706.1,427,560.5,395,753.5,1051.95,145.5,210,1015.49,121.5
1498.95,669,431,0,1235.4,631,210,738,812.6,578,256,790,205,3335.65,137.5,53
843,795,205,0,2763,501.5,1051,177,1130.4,265.5,15,1240,597,1187.9,40,823
0,1561.9,974.8,0,262,1565.8,845.6,0,0,906.6,572.8,2381.49,433.5,871,429.5,1468.05
1528.5,912.5,330.5,0,680.5,732.9,658,694.5,707.5,539.5,327,1985.35,409.8,1209.25,961.91,1252.97
651.5,850,193,0,335,397,678.7,514,833,793.4,133,736.5,2997.22,1928.24,1235.95,931.5
95,182,104.5,0,273,66,201.6,55,420.5,163,183,5337.97,1711,1365.31,2382.02,878.01
817,198,1274.35,0,560,591,1272,498,554.8,298.5,268,586.1,2375.75,201.46,3322.25,729.95
1605.5,961,2502.4,0,1648.2,4132.5,191.5,122.5,23.5,440,461,161,160.5,399.5,786,628.5
900.5,1440.5,2201,0,2664.6,1177.5,1023.5,1240.6,681.1,887.5,516,521,1012.6,528,543.36,219.5
2233.9,3228.6,1022.1,0,1358.5,359,461,18,2518.5,705.6,433.6,2347,142.5,289.56,107,515
736.6,422.5,328,0,1452.4,464,925.62,100,2380.2,1110.9,904.5,1119.18,3734.55,556,455.5,1185.7
